area_m2,lat,lon,price_usd
65.0,19.359901,-99.189606,52411.76470588235
80.0,19.470359,-99.183001,65882.35294117648
60.0,19.440935,-99.188522,217647.0588235294
133.0,19.445032,-99.140207,69840.0
56.0,19.452301,-99.207422,44117.64705882353
158.0,19.443545,-99.211823,110588.23529411765
86.0,19.45178,-99.15709,50588.23529411765
98.0,19.469769,-99.157379,144757.5294117647
85.0,19.35782,-99.149406,76176.4705882353
65.0,19.346609,-99.072311,67647.05882352941
113.0,19.427607,-99.160835,100000.0
87.0,19.432657,-99.177444,259764.70588235295
90.0,19.391819,-99.188639,130000.0
62.0,19.336828,-99.135239,22058.823529411766
54.0,19.462355,-99.193313,60588.23529411765
62.0,19.46212,-99.143046,82352.94117647059
57.0,19.4823253,-99.185752,50000.0
80.0,19.365865,-99.148341,107404.29411764706
61.0,19.391903,-99.188954,88235.29411764706
65.0,19.472155,-99.161186,105000.0
69.0,19.472155,-99.161186,104117.64705882352
70.0,19.4736729503,-99.0838479996,75294.11764705883
55.0,,,63490.35294117647
65.0,19.456002,-99.191888,40596.294117647056
64.0,19.348823,-99.125532,98823.5294117647
75.0,19.475745,-99.095737,52884.294117647056
66.0,19.453665,-99.122353,51639.23529411765
65.0,19.39365,-99.14769,152988.23529411765
74.0,19.375626,-99.15461,252970.58823529413
71.0,19.3246591,-99.140855,94117.64705882352
50.0,19.359901,-99.189606,52411.76470588235
80.0,19.306092,-99.113431,61673.529411764706
78.0,19.3499358,-99.2906864,182352.9411764706
95.0,19.392172,-99.154625,144705.88235294117
110.0,19.420936,-99.168425,102156.82352941176
95.0,19.402876,-99.147346,157000.0
85.0,19.436516,-99.173988,220588.23529411765
71.0,,,52352.94117647059
50.0,19.473415,-99.143539,72294.11764705883
127.0,19.400813,-99.157932,314705.8823529412
100.0,19.39365,-99.14769,183176.4705882353
56.0,19.4473207,-99.1745277,94117.64705882352
60.0,19.450551,-99.156352,79117.64705882352
63.0,19.2903346,-99.1272957,77647.05882352941
75.0,19.440749,-99.141649,56098.0
144.0,,,279617.0588235294
67.0,19.257836,-99.167904,111764.70588235294
65.0,19.504985,-99.208557,27058.823529411766
50.0,19.291594,-99.052963,38529.41176470588
50.0,19.317698,-99.061256,50000.0
50.0,19.435768,-99.086264,27142.764705882353
107.0,19.360551,-99.298392,220588.23529411765
114.0,19.278097,-99.132365,129411.76470588235
75.0,19.477827,-99.216217,88135.11764705883
50.0,19.349449,-99.147779,181101.17647058822
75.0,19.351371,-99.161529,39647.529411764706
70.0,19.38828,-99.195529,44533.705882352944
122.0,19.314545,-99.140672,273529.4117647059
70.0,19.452245,-99.15589,79705.88235294117
75.0,19.284672,-99.220367,110294.11764705883
55.0,19.421822,-99.144041,49180.0
150.0,19.272743,-99.17952,347058.82352941175
51.0,19.415143,-99.14685,55294.117647058825
140.0,19.3376152,-99.194904,382352.9411764706
110.0,19.428324,-99.176337,195642.88235294117
80.0,19.402944,-99.199727,67647.05882352941
97.0,19.2464696,-99.1013498,285294.1176470588
64.0,19.409369,-99.171906,270117.64705882355
72.0,19.2790911,-99.2114234,45369.529411764706
89.0,19.436516,-99.173988,227058.82352941178
54.0,19.448311,-99.157021,30000.0
78.0,19.437316,-99.174282,118996.4705882353
52.0,19.329188,-99.07105,22705.882352941175
50.0,19.501052,-99.093589,35294.117647058825
60.0,19.386545,-99.144006,139435.0
60.0,19.446313,-99.14006,23829.882352941175
90.0,19.376541,-99.180214,164705.88235294117
70.0,19.394073,-99.153915,96176.4705882353
85.0,19.373446,-99.139389,44529.41176470588
60.0,19.400379,-99.131088,73529.41176470589
135.0,23.634501,-102.552788,377058.82352941175
87.0,19.375311,-99.13952,109411.76470588235
110.0,19.40899,-99.168508,294117.64705882355
65.0,19.4566382427,-99.200373888,53705.882352941175
60.0,19.328833,-99.133163,119117.64705882352
107.0,19.352219,-99.157096,220588.23529411765
85.0,19.396705,-99.181902,92776.4705882353
58.0,19.506042,-99.153915,117647.05882352941
52.0,,,29411.764705882353
137.0,19.275206,-99.218292,364705.8823529412
90.0,23.634501,-102.552788,103647.05882352941
57.0,19.366738,-99.14554,72000.0
88.0,19.3584465,-99.2719561,279529.4117647059
85.0,19.355921,-99.180214,84647.05882352941
75.0,19.329479,-99.070599,76470.58823529411
67.0,19.428152,-99.106194,88235.29411764706
99.0,19.3867842,-99.1771664,302476.8823529412
137.0,19.381729,-99.164986,318552.9411764706
65.0,19.446829,-99.159454,182058.82352941178
64.0,19.3653,-99.148217,71176.4705882353
52.0,19.405298,-99.164986,174667.64705882352
120.0,19.30829,-99.218079,141176.4705882353
53.0,19.496491,-99.149702,40529.41176470588
80.0,19.387579,-99.170353,122941.17647058824
78.0,19.434723,-99.175887,118996.4705882353
70.0,19.457182,-99.214865,68235.29411764706
59.0,19.443178,-99.144234,101129.41176470589
50.0,19.302588,-99.048903,33514.705882352944
70.0,19.480501,-99.178139,51176.470588235294
70.0,19.3908165,-99.1466355,154847.0588235294
60.0,19.39868,-99.132459,102941.17647058824
60.0,,,114901.94117647059
70.0,19.4432497,-99.2028636,216470.58823529413
80.0,19.35066,-99.122212,83313.76470588235
66.0,23.634501,-102.552788,54240.94117647059
86.0,19.351277,-99.221244,88235.29411764706
60.0,19.383446,-99.137643,53805.17647058824
54.0,19.375278,-99.205132,48823.529411764706
80.0,19.52589,-99.151703,42470.58823529412
151.0,19.3309328,-99.2258874,370588.23529411765
75.0,19.2660749,-99.2284223,110294.11764705883
54.0,19.505199,-99.155991,35882.35294117647
150.0,19.2775156,-99.1645304,211764.70588235295
100.0,19.348706,-99.186108,100588.23529411765
60.0,19.368364,-99.293257,87823.5294117647
70.0,19.485465,-99.13018,70164.70588235294
83.0,19.300302,-99.112552,198394.11764705883
85.0,19.44661,-99.160309,116470.58823529411
60.0,23.634501,-102.552788,70235.29411764706
50.0,19.410904,-99.144807,27265.882352941175
154.0,19.389791,-99.164696,294117.64705882355
60.0,19.375412,-99.144234,120882.35294117648
70.0,19.370272,-99.149127,44705.882352941175
110.0,19.386821,-99.164805,192527.17647058822
70.0,19.361468,-99.083751,30000.0
70.0,19.400731,-99.125466,76000.0
110.0,19.357596,-99.107303,57800.58823529412
113.0,19.431756,-99.161923,128705.88235294117
55.0,19.457911,-99.144234,87647.05882352941
71.0,19.3905096814,-99.1797745215,107974.70588235294
108.0,19.390031,-99.174182,234117.64705882352
78.0,19.364891,-99.148384,168400.0
75.0,19.284672,-99.220367,110294.11764705883
75.0,19.422817,-99.058911,37450.94117647059
141.0,19.334242357,-99.240411222,252380.0588235294
50.0,,,22176.470588235294
66.0,19.448847,-99.17845,64058.82352941176
80.0,,,39962.705882352944
58.0,,,26470.58823529412
57.0,19.406622,-99.124168,77352.94117647059
65.0,19.436561,-99.15195,61764.705882352944
71.0,19.2812307923,-99.1871774197,39187.05882352941
100.0,19.394358,-99.177444,182352.9411764706
60.0,19.46646,-99.16088,84176.4705882353
107.0,19.3765891,-99.1531067,234682.35294117648
58.0,,,38235.294117647056
60.0,19.332034,-99.062028,23529.41176470588
75.0,19.291964,-99.221756,110294.11764705883
133.0,19.394073,-99.153915,280882.35294117645
81.0,,,110988.23529411765
90.0,19.5324951,-99.1407725,195535.29411764705
79.0,19.41973,-99.111403,49705.882352941175
100.0,19.428324,-99.176337,195642.88235294117
56.0,19.392349,-99.07093,50000.0
125.0,19.33923,-99.218987,220588.23529411765
66.0,19.384327,-99.215523,52941.17647058824
65.0,19.298168,-99.113106,150976.4705882353
80.0,19.38512,-99.164668,129411.76470588235
70.0,19.38828,-99.195529,44533.705882352944
95.0,19.39365,-99.14769,59350.117647058825
64.0,19.410307,-99.065399,100000.0
67.0,19.428152,-99.106194,88235.29411764706
50.0,19.404515,-99.059758,51176.470588235294
80.0,23.634501,-102.552788,192233.17647058822
80.0,19.378533,-99.187561,52411.76470588235
91.0,19.377651,-99.128459,147058.82352941178
67.0,19.443178,-99.144234,55882.35294117647
74.0,19.506875,-99.107449,40235.294117647056
100.0,19.335921,-99.168726,97647.05882352941
80.0,19.391834,-99.188695,80000.0
65.0,19.456439,-99.144414,51137.294117647056
90.0,19.282522,-99.145634,61764.705882352944
65.0,19.41973,-99.111403,49705.882352941175
52.0,19.438641,-99.098522,44000.0
54.0,19.342342,-99.026005,33960.76470588235
125.0,19.3349552,-99.2233579,214705.88235294117
61.0,19.376392,-99.192439,58823.529411764706
112.0,19.336195,-99.23692,82352.94117647059
72.0,19.4447238,-99.1719095,129411.76470588235
56.0,19.345893,-99.067395,56941.17647058824
71.0,19.444723,-99.186447,82352.94117647059
60.0,19.509401,-99.203751,33854.05882352941
75.0,19.39365,-99.14769,175617.64705882352
62.0,19.39365,-99.14769,170509.17647058822
90.0,19.409369,-99.171906,226204.9411764706
150.0,19.380747,-99.155304,131977.0588235294
127.0,19.370852,-99.137551,178235.29411764705
120.0,19.405298,-99.164986,371411.76470588235
65.0,19.361385,-99.246689,32352.941176470587
80.0,19.376456,-99.145563,64458.82352941176
60.0,19.357824,-99.286752,162058.82352941178
60.0,19.387651,-99.142257,44117.64705882353
115.0,,,216470.58823529413
60.0,19.332495,-99.168057,54705.882352941175
67.0,,,82352.94117647059
60.0,19.443178,-99.20237,217647.0588235294
137.0,19.358585,-99.185753,366470.5882352941
75.0,19.504985,-99.208557,41215.705882352944
90.0,19.436516,-99.173988,91176.4705882353
80.0,19.383952,-99.160229,194424.70588235295
80.0,19.397356,-99.149456,74792.17647058824
60.0,19.328833,-99.133163,119117.64705882352
60.0,19.300642,-99.11401,129882.35294117648
85.0,19.3935712,-99.113412,111764.70588235294
80.0,19.468775,-99.115636,67294.11764705883
63.0,19.2990233,-99.0436467,63347.94117647059
110.0,19.394073,-99.153915,194117.64705882352
104.0,19.365766,-99.263112,201176.4705882353
70.0,19.370272,-99.149127,42647.05882352941
90.0,19.473486,-99.185753,79411.76470588235
56.0,19.392349,-99.07093,50000.0
118.0,,,25294.117647058825
90.0,19.4374999,-99.1873839,352941.17647058825
69.0,19.392025,-99.135302,87058.82352941176
75.0,19.387579,-99.170353,122941.17647058824
60.0,19.415783,-99.060391,34419.882352941175
84.0,19.304501,-99.123121,53235.294117647056
60.0,,,27352.941176470587
103.0,,,302441.17647058825
80.0,19.398732,-99.185244,80000.0
50.0,19.317698,-99.061256,50000.0
74.0,19.405298,-99.164986,251764.70588235295
64.0,19.410215,-99.14595,49176.470588235294
55.0,19.465349,-99.150474,27647.058823529413
60.0,19.364257,-99.161918,79470.58823529411
54.0,23.634501,-102.552788,323529.4117647059
70.0,19.39617,-99.13791,51764.705882352944
100.0,19.367065,-99.172099,144745.11764705883
135.0,23.634501,-102.552788,276470.5882352941
70.0,19.39617,-99.13791,51764.705882352944
120.0,19.361753,-99.171279,236470.58823529413
97.0,19.2464696,-99.1013498,220588.23529411765
70.0,19.445742,-99.159469,89490.17647058824
110.0,19.350054,-99.123847,169411.76470588235
50.0,19.442774,-99.154919,36588.23529411765
58.0,19.386852,-99.194748,95294.11764705883
70.0,19.445816,-99.170462,80738.23529411765
70.0,19.371132,-99.173156,109137.23529411765
90.0,19.441043,-99.175585,91176.4705882353
62.0,19.3674239,-99.2002892,67647.05882352941
56.0,,,34882.35294117647
75.0,19.448187,-99.161176,43352.94117647059
150.0,,,39647.05882352941
115.0,19.394073,-99.153915,264705.8823529412
85.0,19.388044,-99.185753,49869.294117647056
60.0,19.449216,-99.175596,50117.64705882353
97.0,19.3849579,-99.1598558,287058.82352941175
58.0,19.446466,-99.148569,34411.76470588235
85.0,19.466822,-99.157379,35185.294117647056
70.0,19.334265,-99.20502,89764.70588235294
56.0,19.456993,-99.118637,54764.705882352944
60.0,19.493185,-99.205755,43921.58823529412
60.0,19.3605334,-99.2267067,128235.29411764706
80.0,19.426753,-99.1618449,276470.5294117647
88.0,,,370117.64705882355
105.0,19.4202091,-99.1695901,276470.5882352941
113.0,19.383364,-99.168089,144745.0588235294
85.0,19.501421,-99.172919,43772.529411764706
100.0,19.391819,-99.188639,80000.0
60.0,19.409843,-99.125509,27309.529411764706
50.0,19.404661,-99.133858,88235.29411764706
60.0,19.362795,-99.218987,39782.35294117647
80.0,19.390271,-99.151588,99803.88235294117
50.0,19.355805,-99.205849,29108.823529411766
57.0,19.432471,-99.172571,233529.41176470587
112.0,19.432657,-99.177444,264705.8823529412
63.0,19.3900682,-99.1565398,184158.82352941178
83.0,19.305561,-99.171219,187529.41176470587
152.0,19.364515,-99.15359,220588.23529411765
100.0,19.299715,-99.110003,129882.35294117648
70.0,19.408904,-99.174556,119960.82352941176
95.0,19.364891,-99.148384,76176.4705882353
112.0,19.386852,-99.194748,179356.70588235295
87.0,19.364967,-99.1428406,177322.35294117648
107.0,19.31541,-99.111758,179411.76470588235
60.0,19.427249,-99.161264,44117.64705882353
69.0,19.376456,-99.145563,64470.58823529412
105.0,19.404442,-99.162688,84352.94117647059
90.0,19.409369,-99.171906,226204.9411764706
64.0,19.384327,-99.215523,55352.94117647059
90.0,19.472481,-99.182374,90028.5294117647
60.0,19.365484,-99.196619,48352.94117647059
80.0,19.355751,-99.299347,112647.05882352941
82.0,19.392937,-99.263313,228117.64705882352
109.0,19.394073,-99.153915,293529.4117647059
52.0,19.405014,-99.141464,50000.0
91.0,19.372334,-99.190598,215396.4705882353
100.0,19.4032833,-99.1821858,235055.29411764705
54.0,19.316985,-99.073218,48113.529411764706
145.0,,,31398.882352941175
80.0,19.430766,-99.191251,347058.82352941175
57.0,19.4177154,-99.1788559,206095.58823529413
90.0,19.368335,-99.178389,99235.29411764706
80.0,19.337943,-99.12367,64705.882352941175
80.0,19.383327,-99.152712,103470.58823529411
87.0,19.3339698585,-99.151263535,136191.17647058822
90.0,19.3819271,-99.1891539,199441.17647058822
74.0,19.366678,-99.170611,212058.82352941178
90.0,19.477389,-99.150971,47688.0
70.0,19.35944,-99.217652,39782.35294117647
61.0,19.330173,-99.088004,22941.176470588234
83.0,19.368808,-99.112954,123529.41176470589
65.0,19.527836,-99.169827,38392.882352941175
50.0,19.445829,-99.099647,34941.17647058824
92.0,19.3794059,-99.1591446,228964.70588235295
82.0,19.432657,-99.177444,188235.29411764705
60.0,19.4306069,-99.0949899,166435.9411764706
80.0,19.445743,-99.174986,42528.58823529412
110.0,19.282895,-99.166933,34419.17647058824
54.0,19.407816,-99.129707,43294.117647058825
80.0,19.359897,-99.18956,52411.76470588235
63.0,19.370501,-99.139389,121082.35294117648
80.0,19.364993,-99.155739,76470.58823529411
80.0,19.389717,-99.05073,64705.882352941175
90.0,19.401507,-99.14682,101764.70588235294
65.0,19.44365,-99.141269,30900.0
103.0,19.36269,-99.150565,74117.64705882352
60.0,19.392025,-99.135302,87058.82352941176
110.0,19.37717,-99.167282,223529.41176470587
67.0,19.395835,-99.135191,86470.58823529411
58.0,19.329109,-99.127632,31981.764705882353
80.0,19.3268,-99.118822,67235.29411764706
95.0,19.39942,-99.141673,68805.41176470589
126.0,19.39177,-99.159996,178235.29411764705
95.0,19.394073,-99.153915,176470.58823529413
75.0,19.456208,-99.126229,53214.117647058825
90.0,19.461871,-99.129227,72411.76470588235
56.0,19.304038,-99.047919,18823.529411764706
55.0,19.372684,-99.183678,158823.5294117647
97.0,19.400249,-99.177444,220588.23529411765
70.0,19.33795,-99.123458,49294.117647058825
120.0,19.428324,-99.176337,195642.9411764706
70.0,19.383958,-99.101064,33015.82352941176
65.0,19.452253,-99.124704,76470.58823529411
90.0,19.432657,-99.177444,182352.9411764706
90.0,19.359625,-99.152478,85098.05882352941
143.0,19.417661,-99.177753,378235.29411764705
136.0,19.3583176,-99.189399,384705.8823529412
90.0,19.370046,-99.146155,88235.29411764706
84.0,19.4157753,-99.165401,300000.0
65.0,19.408179,-99.148713,24705.882352941175
98.0,19.469769,-99.157379,144757.5294117647
80.0,19.39867,-99.154329,88394.05882352941
66.0,19.367943,-99.218478,94705.88235294117
73.0,19.364891,-99.148384,150452.9411764706
110.0,19.343979,-99.124863,96980.0
55.0,19.409843,-99.125509,27309.529411764706
65.0,19.472155,-99.161186,105000.0
60.0,19.387651,-99.142257,44117.64705882353
74.0,19.375626,-99.15461,252970.58823529413
87.0,19.394358,-99.177444,299270.5882352941
58.0,19.328299,-99.070236,38235.294117647056
130.0,19.387209,-99.222038,113235.29411764706
60.0,19.477476,-99.093448,42705.882352941175
60.0,19.401371,-99.115535,32764.70588235294
54.0,,,21263.0
60.0,19.396705,-99.181902,97629.41176470589
120.0,19.356062,-99.191978,273058.82352941175
55.0,19.359748,-99.253796,47647.05882352941
80.0,19.445845,-99.149765,53490.17647058824
100.0,19.388044,-99.185753,85658.82352941176
60.0,19.514181,-99.138695,50294.117647058825
118.0,19.311692,-99.126844,176470.58823529413
56.0,,,34206.76470588235
62.0,19.39912,-99.141464,143475.0588235294
84.0,19.39942,-99.141673,68805.35294117648
85.0,19.367025,-99.170349,185294.11764705883
72.0,,,45369.529411764706
64.0,19.386385,-99.142736,49352.94117647059
53.0,19.408234,-99.14455,80354.11764705883
114.0,19.376822,-99.174675,260941.17647058822
135.0,19.394073,-99.153915,305882.35294117645
92.0,19.355921,-99.180214,184352.9411764706
80.0,19.396893,-99.152302,95882.35294117648
72.0,19.369859,-99.135812,65588.23529411765
60.0,19.287188,-99.170525,77647.05882352941
140.0,19.391074,-99.165737,317647.0588235294
60.0,19.413536,-99.147313,100588.23529411765
64.0,19.474421,-99.189081,79411.76470588235
60.0,19.283038,-99.225393,101176.4705882353
64.0,19.369862,-99.268166,159117.64705882352
57.0,19.496491,-99.149702,50588.23529411765
67.0,19.414009,-99.142481,40000.0
64.0,19.39365,-99.14769,179747.0588235294
63.0,19.2990233,-99.0436467,64578.882352941175
127.0,19.400249,-99.177444,116470.58823529411
98.0,19.394358,-99.177444,298547.0588235294
70.0,19.394965,-99.181702,77058.82352941176
107.0,,,230205.88235294117
63.0,19.441439,-99.135309,21058.823529411766
90.0,19.43805,-99.186748,173529.41176470587
57.0,19.3471146,-99.0038712,34117.64705882353
55.0,,,92941.17647058824
94.0,19.411472,-99.188522,176470.58823529413
114.0,19.281996,-99.164753,34419.17647058824
88.0,19.358447,-99.271956,279529.4117647059
65.0,19.472155,-99.161186,105000.0
73.0,19.364891,-99.148384,150452.9411764706
50.0,19.332034,-99.062028,37441.17647058824
55.0,19.377171,-99.188503,98823.5294117647
80.0,19.35944,-99.217652,39782.35294117647
135.0,23.634501,-102.552788,377058.82352941175
96.0,19.41498,-99.177444,319117.64705882355
95.0,19.39557,-99.132937,118705.88235294117
102.0,19.427607,-99.160835,197915.9411764706
60.0,19.309208,-99.171906,86588.23529411765
90.0,19.307954,-99.134187,129882.35294117648
100.0,,,367647.0588235294
80.0,19.436607,-99.159948,64705.882352941175
130.0,19.408949,-99.180214,158823.5294117647
55.0,,,44117.64705882353
50.0,19.419962,-99.171955,170588.23529411765
60.0,19.445742,-99.159469,89490.23529411765
65.0,19.457982,-99.19269,53235.294117647056
100.0,19.4856387,-99.1083012,189411.76470588235
69.0,19.433883,-99.140613,47647.05882352941
90.0,19.356818,-99.188926,161764.70588235295
60.0,19.444924,-99.139843,51725.470588235294
75.0,19.376742,-99.148794,123176.4705882353
98.0,19.418578,-99.17134,111941.17647058824
100.0,19.381043,-99.182902,126980.35294117648
101.0,19.381729,-99.164986,227266.4705882353
90.0,19.407816,-99.129707,62352.94117647059
70.0,19.396705,-99.181902,86564.70588235294
70.0,19.474885,-99.188231,79411.76470588235
56.0,19.450242,-99.194688,54764.705882352944
68.0,19.472155,-99.161186,114708.70588235294
54.0,19.474427,-99.088528,44150.58823529412
58.0,19.386852,-99.194748,95294.11764705883
78.0,19.387764,-99.205826,40000.0
60.0,19.363469,-99.010141,31705.882352941175
65.0,19.365917,-99.196977,44690.58823529412
68.0,19.428152,-99.106194,73529.41176470589
70.0,19.474885,-99.188231,79411.76470588235
50.0,19.452365,-99.124572,62202.05882352941
63.0,19.398671,-99.134129,48823.529411764706
94.0,19.402649,-99.155405,188840.0
70.0,19.367307,-99.141429,83810.17647058824
61.0,19.4306069,-99.0949899,119472.17647058824
60.0,19.461349,-99.149071,49905.882352941175
81.0,19.365446,-99.165248,180676.4705882353
69.0,19.359645,-99.138745,24470.58823529412
65.0,,,89117.64705882352
75.0,19.397899,-99.166031,246282.35294117648
130.0,19.381729,-99.164986,174960.41176470587
112.0,19.388123,-99.177493,304235.29411764705
93.0,19.406619,-99.159696,170588.23529411765
74.0,19.364891,-99.148384,168458.82352941178
65.0,19.314216,-99.135841,107411.76470588235
120.0,19.384424,-99.199196,44532.529411764706
80.0,19.404403,-99.175446,77903.11764705883
136.0,19.337753,-99.030333,61764.705882352944
57.0,19.344499,-99.185726,110084.11764705883
128.0,19.394073,-99.153915,134117.64705882352
130.0,19.2748808,-99.215197,158823.5294117647
55.0,19.375451,-99.143267,70588.23529411765
100.0,19.380644,-99.179176,176470.58823529413
65.0,19.3584291921,-99.1948563607,161764.70588235295
60.0,19.364891,-99.148384,107941.17647058824
52.0,19.2859196,-99.0436792,25712.529411764706
70.0,19.39557,-99.132937,94323.5294117647
150.0,19.40405,-99.181571,305882.35294117645
50.0,19.356419,-99.114266,43658.23529411765
70.0,19.492195,-99.182526,32867.41176470588
65.0,19.441879,-99.167819,35102.94117647059
120.0,19.367931,-99.170262,134705.88235294117
95.0,19.326922,-99.121203,65058.82352941176
60.0,19.339707,-99.131065,39882.35294117647
58.0,19.506042,-99.153915,117647.05882352941
50.0,19.480501,-99.178139,85294.11764705883
60.0,,,179411.76470588235
60.0,19.3706856,-99.1409936,114470.58823529411
103.0,19.439972,-99.184959,352941.17647058825
65.0,19.392983,-99.144299,101176.4705882353
60.0,19.454332,-99.200287,53235.294117647056
68.0,19.336994,-99.162355,85867.64705882352
90.0,19.382013,-99.188522,193588.23529411765
76.0,19.428554,-99.140051,42541.17647058824
70.0,19.361114,-99.222666,44980.35294117647
130.0,,,271170.5882352941
65.0,19.487416,-99.118006,53835.294117647056
60.0,19.3392293,-99.2189838,135294.11764705883
90.0,19.369509,-99.172532,100588.23529411765
50.0,19.420584,-99.124863,70000.0
50.0,19.350684,-99.085273,23717.647058823528
84.0,19.3725316,-99.1384934,147058.82352941178
107.0,,,268694.1176470588
58.0,19.506042,-99.153915,117647.05882352941
96.0,19.3156447,-99.2319303,191176.4705882353
90.0,19.391074,-99.165737,148156.82352941178
102.0,19.395268,-99.175265,177470.58823529413
64.0,19.374628,-99.188927,40294.117647058825
99.0,19.3867842,-99.1771664,296545.9411764706
95.0,19.365766,-99.263112,201176.4705882353
60.0,19.374721,-99.140098,38047.05882352941
85.0,19.314143,-99.134709,100470.58823529411
55.0,19.343424,-99.135933,70588.23529411765
110.0,19.271467,-99.146309,157647.0588235294
73.0,19.496639,-99.150459,42352.94117647059
60.0,19.303392,-99.243225,58596.23529411765
60.0,19.352333,-99.121169,69089.11764705883
50.0,19.2833321409,-99.0551456809,8735.29411764706
73.0,19.403574,-99.154279,173529.41176470587
90.0,19.39557,-99.132937,94323.5294117647
58.0,,,41176.470588235294
70.0,19.480371,-99.188398,47411.76470588235
120.0,19.373281,-99.160485,131588.23529411765
90.0,19.367025,-99.170349,185294.11764705883
70.0,23.634501,-102.552788,156156.0
70.0,19.405208,-99.203968,100000.0
85.0,19.3723335,-99.1905974,172325.88235294117
64.0,19.371342,-99.253616,159117.64705882352
62.0,19.39365,-99.14769,156711.17647058822
67.0,19.3653,-99.148217,71176.4705882353
94.0,19.364891,-99.148384,129411.76470588235
60.0,19.374721,-99.140098,38047.05882352941
70.0,19.369859,-99.135812,39225.882352941175
60.0,,,126176.4705882353
115.0,19.4029724,-99.1804866,285294.1176470588
60.0,19.306198,-99.235825,38352.94117647059
80.0,19.429258,-99.199427,157843.17647058822
80.0,19.380644,-99.179176,147058.82352941178
81.0,19.372684,-99.183678,172941.17647058822
51.0,19.386852,-99.194748,96975.82352941176
55.0,19.3948036,-99.0976808,35294.117647058825
80.0,19.3499358,-99.2906864,164705.88235294117
51.0,19.473415,-99.143539,76882.35294117648
70.0,19.445743,-99.174986,42528.58823529412
70.0,19.484532,-99.207027,86127.41176470589
160.0,,,188235.29411764705
84.0,19.494455,-99.127874,176176.4705882353
64.0,19.375412,-99.144234,140493.11764705883
85.0,,,109411.76470588235
78.0,19.3940734,-99.1539178,150000.0
90.0,19.3368492055,-99.1763359308,72352.94117647059
64.0,19.372724,-99.137094,44529.41176470588
120.0,19.356062,-99.191978,273058.82352941175
70.0,19.403794,-99.155899,60552.58823529412
140.0,,,89117.64705882352
60.0,23.634501,-102.552788,85882.35294117648
58.0,19.528208,-99.156369,51764.705882352944
70.0,19.409843,-99.125509,27309.470588235294
75.0,19.466238,-99.108478,71233.11764705883
90.0,19.431421,-99.143311,104058.82352941176
85.0,19.405911,-99.063045,53505.882352941175
70.0,19.335224,-99.121939,63411.76470588235
70.0,19.304502,-99.123118,53235.294117647056
60.0,19.482603,-99.194748,88235.29411764706
85.0,,,220588.23529411765
53.0,19.405298,-99.164986,100000.0
70.0,19.446704,-99.12456,30726.823529411766
126.0,19.431068,-99.17231,350588.23529411765
135.0,23.634501,-102.552788,377058.82352941175
63.0,19.281164,-99.20237,72831.64705882352
70.0,19.402944,-99.199727,68447.05882352941
158.0,,,60146.470588235294
108.0,19.366081,-99.139389,188235.29411764705
107.0,23.634501,-102.552788,268694.1176470588
71.0,19.281785669,-99.1876251253,41176.470588235294
74.0,19.328362,-99.077087,36647.05882352941
101.0,19.39365,-99.14769,300070.5882352941
90.0,19.395261,-99.153153,146882.35294117648
75.0,19.383569,-99.159402,100000.0
70.0,19.37523,-99.029776,32666.647058823528
95.0,19.3263891,-99.128957,205882.35294117648
63.0,19.47517,-99.152534,138894.0
50.0,19.443753,-99.132751,35278.470588235294
59.0,19.4558087159,-99.2047029734,47058.82352941176
60.0,,,252941.17647058822
75.0,19.456941,-99.156312,44509.76470588235
78.0,19.322523,-99.141464,167647.0588235294
75.0,19.474706,-99.18843,37058.82352941176
50.0,19.419485,-99.133904,82352.94117647059
160.0,19.275206,-99.218292,387058.82352941175
100.0,19.380644,-99.179176,176470.58823529413
89.0,19.4375378206,-99.172296524,230058.82352941178
110.0,19.286619,-99.152534,157647.0588235294
130.0,19.397844,-99.168419,226470.58823529413
60.0,19.407301,-99.184159,52411.76470588235
60.0,19.483301,-99.108269,70164.70588235294
65.0,19.386852,-99.194748,116470.58823529411
70.0,19.372724,-99.137094,44529.41176470588
124.0,19.3930798,-99.162557,302352.9411764706
85.0,19.368544,-99.163605,214705.88235294117
50.0,19.405883,-99.183079,35625.58823529412
107.0,23.634501,-102.552788,268694.1176470588
93.0,19.358585,-99.185753,251711.76470588235
110.0,19.282895,-99.166933,34419.17647058824
70.0,19.372684,-99.183678,152058.82352941178
126.0,19.337316,-99.205923,305882.35294117645
65.0,19.402944,-99.199727,67670.58823529411
80.0,19.399108,-99.115621,69416.05882352941
65.0,19.410511,-99.119943,43573.529411764706
65.0,19.459211,-99.127063,56470.58823529412
60.0,19.416847,-99.154596,73294.11764705883
59.0,19.3339242,-99.158415,50431.76470588235
91.0,19.401507,-99.14682,101764.70588235294
64.0,19.478815,-99.196831,85294.11764705883
53.0,19.410553,-99.133858,87557.64705882352
105.0,19.368544,-99.163605,317647.0588235294
90.0,19.479793,-99.186945,70341.17647058824
80.0,19.452245,-99.15589,79705.88235294117
100.0,19.380937,-99.179545,185882.35294117648
130.0,,,38235.294117647056
66.0,19.430267,-99.137314,194058.82352941178
75.0,19.377383,-99.144978,83856.41176470589
109.0,19.373493,-99.189857,101450.94117647059
70.0,19.35944,-99.217652,39782.35294117647
88.0,,,370117.64705882355
78.0,19.3499358,-99.2906864,170588.23529411765
60.0,19.487416,-99.118006,41652.82352941176
65.0,19.359407,-99.060657,49433.17647058824
